CompanyName,JobTitle,JobDesc,URL
Commonwealth Bank,Data Developer,"[['Develop and support business performance and financial reporting solutions in partnership with our clients, which support multiple divisions and business units, drive expected business outcomes and can be delivered in a timely and sustainable manner.', 'Understand and interpret business requirements and translate into technical solutions.', 'Develop a strong understanding of the end-to end reporting processes, including production critical path and dependencies on associated business processes, to identify gaps and opportunities for improvements and then specify changes', 'Perform analysis of production issues and provide Level 3 Production support in MS SQL Server.', 'Ensure adherence to development standards to ensure fit for purpose solutions delivered that are robust and where necessary scalable.', 'Create, execute and document tests, including integration and regression testing, to ensure solutions meet functional and system performance specifications.', 'Provide data analysis services i.e. complex ad-hoc queries and root cause analysis', 'Ensure compliance with information security and group wide assurance standards;', ''], ['Strong knowledge of data warehouse principles, architecture and technologies.', 'Extensive experience in Microsoft SQL Server, SSIS, SSAS', 'Advanced SQL skills and experience', 'Knowledge and experience in Dimensional Models and Entity Relationship Models', 'Understanding of ETL frameworks and tools. i.e. SSIS', 'Experience in development of shell scripts (Powershell, Windows)', 'Understanding of SQLAgent job scheduling.', 'Strong knowledge and understanding of structured analysis and technical design techniques', 'In depth understanding of systems development lifecycle (SDLC) as well as Change and Release Management', 'Ability to manage competing demands of multiple, simultaneous projects', '']]",https://indeed.com/rc/clk?jk=208f9ce327d74bba&fccid=26f47cce54403a22&vjs=3
N/A,Data Developer,[],https://indeed.com/rc/clk?jk=d7c5c9c4043cb05f&fccid=de0d8c889992311e&vjs=3
Ricoh,Senior Business Analyst,"[['Provide insights by evaluating data, formulating conclusions and providing summary to management', 'Apply advanced statistical analytics and research skills to evaluate issues, determines root cause and offer possible solutions', 'Review new and existing reports, identify problems, gather inputs  requirements for improvements and work with other departments to deliver.', 'Consult with stakeholders to determine requirements and develop new reporting or modify existing to reflect required changes', 'Monitor and validate performance against plans', 'Embed a culture of continuous improvement in service analytics by incorporating quality, innovation, and technology into all aspects of BI design and delivery', ''], ['Strong sense of team play', 'Accountability and pride in quality deliverables', 'Highly motivated and driven by results', 'Proactive communicator', 'Able to work independently, under pressure, and with a high degree of self-discipline', ''], ['access to LinkedIn Learning', 'participate in our RedE recognition program', 'free income protection cover', 'Wellness program', 'Novated leasing', 'Industry Leader in Health  Safety', '']]",https://indeed.com/rc/clk?jk=1e882281626f8009&fccid=c8dda43a22e6aa45&vjs=3
"Marsh & McLennan Companies, Inc.",Oliver Wyman - Associate - OW Labs - Sydney,"[['', 'Drive business development and sales, including liaising with Oliver Wyman partners, crafting sales materials, developing proposals, and actively taking part in client sales meetings', 'Be able to drive the prototyping process for new applications and concepts, including hands-on development of initial demonstrations', 'Establish successful working relationships with clients, particularly commercial, IT and BI/analytics departments, to ensure that Oliver Wyman can hit the ground running on day 1', 'Be the interface between the consulting project team, the client, and the broader OW Labs team', 'Use agile project management to ensure projects are successfully delivered to a high-quality standard, on time and within budget', 'Ensure you and others understand the business requirements for the work being delivered, so you can rapidly make important and evolving decisions about how to design and implement solutions', 'Work with our world class Platform team to meet project team and client performance and security requirements', 'Solve the challenging technical problems that put delivery at risk, either through driving the thinking for your team or developing the answer yourself', 'Ensure that the final project deliverable is transitioned smoothly into ongoing support by the Labs support organization or client'], ['', '4 years + of experience in professional services such as consulting or finance or a challenging role in another business', 'Significant time spent providing deliverables which are technical in nature, such as software deployment or analytic models'], ['', 'Interest in advanced technology, data science, software development or systems engineering'], ['', 'Familiarity and some experience with programming languages such as SQL, R, Python, JavaScript', 'Strong analytical and synthesis skills and ability to conduct and leverage sophisticated analyses to identify trends, draw conclusions and present recommendations', 'Relevant experience in project-based, team-oriented environments and a track record of leading or working in teams and delivering against tight deadlines in fast paced and demanding environments'], ['', 'Outstanding communication skills and comfort in presenting to senior executives', 'Undergraduate or advanced degree, MBA or equivalent from a top academic program', 'Demonstrated ability to work in teams and lead where appropriate', 'Software and technology experience in a professional setting', 'Proficiency in one or more Southeast Asian languages would be advantageous but not required', 'Willingness to travel', 'Passion for working with technology to create meaningful and sustainable change with our clients', 'Determination to ensure that sustainability permeates the OW Labs approach', 'Technical confidence and an ability to balance difficult short-term decisions with the goal of delivering better longer-term results for OW, OW Labs, project teams and strategic partner firms'], ['', 'Familiarity and some experience with programming languages such as SQL, R, Python, JavaScript']]",https://indeed.com/rc/clk?jk=378701b288dfb96c&fccid=d46039b952140fd4&vjs=3
N/A,Oliver Wyman - Associate - OW Labs - Sydney,[],https://indeed.com/rc/clk?jk=bd8ceb4db7d20ec0&fccid=3fd7e618c83b6346&vjs=3
ResMed,Software Engineer (Machine Learning),"[['Apply software development skills/techniques and Machine Learning knowledge to the design process for developing high quality and scalable test automation solutions.', 'Enhance tools/applications for the current test automation framework by applying innovative state-of-the-art software development frameworks and data science solutions.', 'Propose, define and implement processes and solutions for improved software development.', 'Resolve complex problems with efficient designs and implementations.', 'Contribute to the collaborative design reviews and perform test code inspections leading to optimisations.', 'Collaborate within teams, across business and participate in functional and technical discussions.', 'Foster the best coding practices within the team, write tutorials, articles and be involved in technical presentations.', 'Formulate hypotheses, conduct experiments, and propose recommendations for continuous advancements of the test automation framework.', 'Maintain technical skills and awareness of the state-of-the-art technical advancements.', 'Willingness to help other engineers, contribute in sharing knowledge and open-minded in learning new technologies/methodologies.', 'Attention to details and a commitment for excellence.', ''], ['Engineering or Science degree such as Software, Computer Science or equivalent.', 'Knowledge and experience of core Java language, Spring framework, micro services and web APIs.', 'Exposure to Angular, Spring Boot, JBoss and relational  non-relational databases (preferably MongoDB and SQL Server) is highly desirable.', 'Programing experience using Swift, Python or R is a bonus.', 'Knowledge in Machine Learning methodologies with hands on experience, such as, classifications, regressions, forecasts and unsupervised learning is highly regarded.', 'Experience with cloud services, such as, Google Cloud AI and AWS is desirable.', 'Experience with MatLab, Jupyter Notebook, OpenCV (Java) or Deeplearning4J is highly regarded.', '']]",https://indeed.com/rc/clk?jk=a06f4f321147ce6b&fccid=24a3456d3ce2ad08&vjs=3
N/A,Software Engineer (Machine Learning),[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D0LburRNBzTqSu7NqtC2F6MbUfWStx2IBZZWMHmcRlz_rjitMrEtc6acbivhAXpdJ5SYsYZwl6NPFzrXdNjTOwPCD5uh9MI-1FUqYv5vxTQZSLrL50XUUfhTtQBZZwrgf4CZy2zc8HuCvj89iCWo_miY8gIqGZGC4AQHOJhvz394ZSUXpqBEetXA1fAEdmYEzvHKFi2enFTX394vYzK499sJ5Wr4baZ7TPVygUdhctQnwtHy1AWWcx43SeMWNFo4hq7X0pcLzq5ZywoPLh1QBPIu4mnfeXAuhddrKX8kUzk2rmMolX7lJbaUy7XXJ9qSPWQ4TF1tJDiaVd79zjQHaxDfY6FpC5I1fP1AfdxWW06a4BBdPxDrMDOZnKKWAGmBjMOlBTMnevKPmw56-ksjujAdD0tXG-yp8KG5LDisyOMGEHfIRFGqBll2NEP4mOws4=&p=15&fvj=1&vjs=3
AWS Australia Pty Ltd,Cloud Engineer – Windows Infrastructure,"[['Excellent communication skills to successfully engage with customers.Understand the concepts of virtualisation and cloud computingBroad experience analysing, and providing solutions for technical issuesStrong multitasking skills, and dealing with competing prioritiesExperience utilising tools ping, tracert, wireshark, iperf, nttcp to troubleshoot issuesExperience utilising debugging tools including Windbg to recover serversAdvanced knowledge of TCP/IP, DNS, DHCP, web applicationsIn-depth skills analyzing performance issues including perfmon and procmonAbility to work a staggered week, either Sun-Thu or Tue-Sat (no on-call)'], [""Be a part of the Earth's largest Cloud Platform organizationClear and defined career progression, training  certifications + much moreSubsidised Healthcare, Sign-on bonus, Stock  Shares, Paid commuting to work, subsidised mobile phone allowance""], [""AppStream 2.0AWS Systems Manager (SSM)Directory ServicesEBS, EC2, FSx for File Server, Server Migration Service (SMS), WorkspacesApply advanced techniques to provide unique solutions to our customers' individual needs.Interact with leading technologists around the world.Work hands-on with customer teams to develop, migrate, and debug services issues.Own customer communication during critical eventsWrite tutorials, how-to videos, and other technical articles for the AWS customer community""], ['Experience supporting a VDI environmentCertifications in MCSE, MCSA, MCITP, CCNA or VCPExperience with Microsoft SQL Management and SQL always-onPowerShell scripting']]",https://indeed.com/rc/clk?jk=7fa6d60fb0c49a48&fccid=fe2d21eef233e94a&vjs=3
N/A,Cloud Engineer – Windows Infrastructure,[],https://indeed.com/company/EMARK/jobs/System-Analyst-c84f14e95db3a2c3?fccid=c7bd1ff6fce836d8&vjs=3
AMP Limited,Data Analyst,"[['', 'Acquire data from a number of different sources (Flat File/Oracle/SQL Server/MS Access/Cloud)', 'Interpret data, analyse results using various techniques and provide ongoing reports and data extracts', 'Develop strategies that help improve data quality and business operating efficiency', 'Identify, analyse, and interpret trends or patterns in complex data sets', 'Work closely with management to prioritise business and information needs, helping the project to prioritise delivery activity', 'Locate and define new process improvement opportunities in the sourcing, management and maintenance of enterprise data', ''], ['', 'Strong analytical skills with the ability to collect, organise, analyse and disseminate significant amounts of information with attention to detail and accuracy', 'Knowledge and experience using various database solutions for analysing large datasets an advantage (Oracle, SQL Server, Excel, MS Access)', 'Programing in our current ETL tool (DCS) and assisting with VBA development', 'Adept at queries, report writing and presenting findings', 'Proven ability to work proactively with a use of initiative and early escalation of issues', '']]",https://indeed.com/rc/clk?jk=01262d8517ddbb6f&fccid=4ab9ec8f2cd16aaa&vjs=3
N/A,Data Analyst,[],https://indeed.com/rc/clk?jk=6d1cba198849b396&fccid=c97a47934dfef9d4&vjs=3
IBM,Cloud delivery services support - Maximo,"[['', 'Client skills – need to be able to communicate both verbally and orally with our technical clients, taking full ownership of client issues from beginning through to conclusion.', 'Technical Skills – need to have a technical aptitude driven from their educational experiences and work experiences. Familiarity with Maximo and/or TRIRIGA applications at a functional or technical level would be an asset. Existing knowledge of SQL and Linux based operating systems is preferred. Java, Python', 'Teamwork skills - will need to exhibit excellent interpersonal skills to work as a team member and as a liaison with customers are required.'], ['', 'Technical Experience - some knowledge of databases, SQL, DB2, Oracle. Windows, Linux knowledge experience is required, even if only at the educational level.', 'Ability to learn and understand support structure to ensure timely resolution of customer issues.'], ['', 'Familiarity with Maximo and/or TRIRIGA applications at a functional/technical level would be an asset.', 'Experience with CRM software would be an asset.', 'Java, Python knowledge would be an asset.', 'MS Excel, MS Word, MS Project, Lotus Notes and other software applications as required.', ''], ['', 'Degree / diploma or equivalent years of experience in an IT related education and/or industry.'], ['', 'Recent successful graduation with either a Degree and / or a diploma in an IT Related education faculty.']]",https://indeed.com/rc/clk?jk=e5edeed5e2d4a4fc&fccid=de71a49b535e21cb&vjs=3
AWS Australia Pty Ltd,Applied Scientist,"[['MS in Machine Learning, Mathematics, Statistics, Computer Science or in another highly quantitative field3+ years of relevant post-grad academic research or industry experience in developing algorithmsAmple experience with languages used for querying (e.g. Hive/Pig/SQL), preprocessing (e.g. Shell Scripting/Python), and statistical analysis (e.g. R/Python)Experience working across different types of databases (Relational, NoSQL, Graph etc.)Proven achievements resulting from data analysis and ability to succeed in both collaborative and independent work environmentsStrong verbal/written communication  data presentation skills, including an ability to effectively communicate with both business and technical teamsComfort manipulating and analyzing complex, high-volume, high-dimensionality data from varying sources'], ['Develop predictive models across multiple reliability data slices for use in Machine Learning and other systemsDevelop hypotheses, design experiments, collaborate with engineering team to implement live tests and evaluate their performanceAnswer complex business questions by using appropriate statistical techniques on available data or designing and running experiments to gather dataManage critical processes that are central to the delivery of accurate results (e.g. data pipelines, etc.)Work with software engineers to produce working software based on research modelsCommunicate findings to managers and engineers, often through succinct written summaries of findings and code samples'], ['PhD in Machine Learning, Mathematics, Statistics, Computer Science or in another highly quantitative fieldExperience with Java and SparkExperience with AWS services such as EMR, EC2, S3, and RedshiftExperience in Predictive AnalyticsExpertise in machine learning methods including Time series analysis, State-space models, Mixed-effect models, Longitudinal data analysis, Hierarchical Bayes; and Learning techniques such as Decision Trees, Boosting, Random Forests, Deep Learning, Neural Networks']]",https://indeed.com/rc/clk?jk=718f309e54552b66&fccid=fe2d21eef233e94a&vjs=3
N/A,Applied Scientist,[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnwP2sktNV45-ehwthAeqHvE55G9Vkk_7FBtcset_IP8SJDyUBdqoe_vnxeban5TQ1PArl_FOE0AS9AhbxJDnLajhW6yE1Nw3bgFCQ6yx9AnYVGrxCRtYRZ0kDGsRkqi9X0XMe8RQE9CgE812kLTR9bRS4laCvtwWmP9W-V2AStHCCePYu2JXFgKAc2xv-8UzO70z8T9C8Q8S9B0DVa4ZHRXt9chcHpinBaNHeU9_MKA2LgkQ5jMJWI-c2pZ9j2jQYDM5xVp-MONnyoHPydALcSMa3_lGPhuY3LoD6Wn_YRhZAOanfAmAFH_FcXeZaoK_FclR4zJSNYHG3KNny2sk3kLd6p1jipbG_PFxc7QsXgJ6u-FA0LdffSQ-zIozvJmEH74p-lsQJD-xacwXXVOmFi83f3AbF9Mjcc641rB5b6dW0lSQNdnlr3HMpqCth8fu7LrXpkalcYg==&p=10&fvj=1&vjs=3
"ARRIS Group, Inc.",Staff Technical Support Engr,"[[' Provide 24x7 technical support for ARRIS customers and other internal employees via phone or email, for ARRIS HFC products including CMTS, ServAssure, CorView, ATS, Cable Modems and various 3rd party hardware, EMS and NMS. This includes handling customer cases during business hours and being on-call for emergencies on a rotating Schedule.'], [' Perform investigation and analysis, problem reproduction, and resolution of customer problems.'], [' Work closely with Tier-2 Tech Support and Sustaining Engineering groups to resolve customer issues'], [' Perform fault reproduction and troubleshooting, system characterization and analysis, root cause analysis of product issues up to and including drafting product Field Bulletins and opening Product Defects with the engineering teams.'], [' Utilize Call Tracking and Knowledge base tools to record customer reported issues and progress as being issue to resolution.'], [' Travel to customer locations to support trouble shooting and also may help out other groups in support of trials possibly long with Field Validation projects.'], [' Delivery of additional services like informal local training sessions, as well as professional services on-site.'], [' Provide initiatives for improvement of support processes; communicate these in an accurate and timely manner.'], [' Perform other duties as required.'], ['', 'Experience working in the telecommunications industry, with knowledge of cable broadband (HFC) concepts and services as well as the direction in which the industry is moving.', 'Good knowledge of programming languages such as C/C++', 'Hands on skills of scripting language, python, JavaScript, PowerShell, Bash etc.', 'Knowledge of database e.g. Oracle, SQL, Cassandra.', 'Solid knowledge about performance management, CPU monitoring, memory management', 'Routing and Switching, CCNA preferred with good knowledge on routing protocols: OSPF, RIP, IS-IS or BGP.', 'Experience working with Virtualisation environments such as VMware, Docker.', 'Work to meet contracted customer’s SLAs by providing in-time workaround, extensive root cause analysis for high priority tickets.', 'Understand time management skills and addressing business needs in a prioritized manner', 'Practical experience working in an Agile environment', 'Willing to take on ownership, driving discussions and enabling solutions', 'Ability to solve complex issues by identifying the scope of the problem and pooling necessary resources (i.e., H/W, S/W, Verification etc.)', 'Familiar with CRM tools (call tracking, knowledge Base, etc…)', 'Demonstrate effective writing and presentation skills to all levels of management', 'Work independently – Self Motivated', 'Able to effectively interact with all levels of personnel, including senior management.', 'Strong organizational, communication and interpersonal skills.', 'Dedication and flexibility to get the job done even outside of normal business hours.', 'Ability to interface with CommScope design and other teams using proficient spoken and written English.', 'Work closely with team members and to resolve issues as a team for all issues.', 'Ability to perform training both internal and external', 'Mandatory requirement with good knowledge of Linux/Unix', 'Citrix, Microsoft server apps (AD, LDAP, SQL), Radius, DHCP, SNMP experience, WEB service a Plus'], ["" Bachelor's degree with technical focus, preferably Engineering or Computer Science degree and 6+ years relevant experience"", ''], [' CCNA, CCNP, 802.11 Wi-Fi, IPv6'], [' Minimum 6+ years in a Customer Service or similar technical support position']]",https://indeed.com/rc/clk?jk=d28b3f2bb506d1d7&fccid=5db70359c8e922bb&vjs=3
Veeam,Technical Support Engineer,"[['', 'Provide technical support and troubleshooting for Veeam Software’s clients via telephone, email, and web conferencing.', 'Proactively stay up to date with all the latest technologies concerning Veeam’s products and the underlying technologies.', 'Research and troubleshoot customer problems and inquiries.', 'Update and work assigned cases in a timely manner.', 'Maintain strong customer rapport and excellent, timely communication.', 'Contribute to documentation to build Veeam’s knowledge base.'], ['Advanced use of administrator level tasks with the following; Windows OS 2008(r2)/2012(r2)/2016.', 'Practical knowledge of TCP/IP (OS, firewalls configuration) and networking configuration / troubleshooting (NAT, ports, DHCP, DNS);', 'Previous experience or good understanding of virtualization technologies: VMware ESX(i), Microsoft Hyper-V, Nutanix AHV', '2-3 years of technical troubleshooting experience in a role where problem resolution skills were required', 'Certifications in server and networking highly desired', 'Bachelor’s degree preferred', 'Excellent communications skills (verbal and written).', 'Able to work independently in a fast-paced environment.', 'Operate effectively in stressful situations'], ['', 'Microsoft Exchange server administration', 'SAN administration', 'Database engines (SQL/Oracle)', 'Deep log analysis', 'Wireshark (tcp dump)', 'Application performance analysis']]",https://indeed.com/rc/clk?jk=d0988d9c216f4520&fccid=3230dafcfcdfd652&vjs=3
Qantas Airways Limited,Machine Learning Data Engineer,"[['Be part of a passionate group of Machine Learning and Data Engineers who are responsible for the development and delivery of high quality machine learning and data solutions', 'Work on exciting projects and initiatives across Qantas Airline', 'Permanent opportunities based at our Mascot Campus', ''], ['Expertise in building maintainable and scalable end to end solutions using Apache Spark in the AWS environments.', 'Experience taking research code into production – collaborating with data scientists to transition data processing approaches and machine learning models to production', 'Hands-on experience in machine learning and feature engineering', 'Strong verbal, written and presentation skills with an ability to communicate in both technical and business language', 'Extensive skills in Python, Scala / Java, Apache Spark, Hadoop, SQL, ML libraries', 'Experience with Pyspark, Lambda and Redis', 'Experience in implementing data processing / streaming architectures (e.g. Spark, Kafka, Kinesis)', 'Experience building robust and performant bespoke models from scratch or within an existing ML framework (e.g. Spark MLlib)', 'Ability to have a foot in both camps (data science  engineering)', 'Experience with near real-time recommendation systems', 'Apply the principles of TDD and co-ordinate automation with Quality Engineers.', 'Understanding and promoting security, compliance and governance.', 'Work within a team to help scoping and shaping future work to ensure optimal outcomes.', 'Work with other engineers and architects across the business on technical roadmaps across languages, tools, techniques, patterns and solutions.', 'We’ve worked hard to create a culture that will challenge and excite you – and we try to provide every opportunity for your success.', '']]",https://indeed.com/rc/clk?jk=1f4a33ddbde14941&fccid=324609cba1d1a5ac&vjs=3
N/A,Machine Learning Data Engineer,[],https://indeed.com/rc/clk?jk=d34e622991443c46&fccid=f602f60cf227793f&vjs=3
Apple,Information Security Engineer,"[['', 'Self-Starter and okay with working remotely and supporting a global team', 'Ability to track and lead numerous parallel activities', 'Passionate about keeping our customers data safe', 'Good English communication skills', 'Driven to automate and improve continuously', 'Familiarity with common security vulnerabilities and the ability to judge their severity and impact to the business', 'High standard of ethics', 'Excellent knowledge of large-scale security solutions integration', 'Knowledge of the security research community is a strong plus', 'Demonstrable understanding of network topology IPV6', 'Very good understanding of vulnerability scanning tools', 'Skills and Experience with either Python, Perl, Shell Scripting', 'Experience in configuring CI processes', 'Experience with SQL and Linux', 'Experience on Web Services', 'Experience implementing solutions in the cloud', 'Experience with big data', 'Experience in implementing code quality scanning and reporting using tools like Jenkins, Sonar, Appscan or Fortify a plus', 'Requirement for on-call rotation, which includes weekends', 'International travel will be occasionally required'], ['5+ years’ experience Information Security Engineering experience7+ years’ Unix/Linux systems engineering background']]",https://indeed.com/rc/clk?jk=9f482770d1299816&fccid=c1099851e9794854&vjs=3
Qantas Airways Limited,Senior Business Analyst,"[['Multiple Senior opportunity working on exciting challenging project across Qantas Technology', 'Permanent roles, based at our Mascot Campus', 'Work alongside a great team working on best practice', ''], ['Extensive as an Agile Business Analyst, or experience as a Senior Agile Business Analyst, within a delivery team environment', 'Proven experience in the analysis and documentation of business and technical requirements using a variety of techniques', 'Excellent facilitation skills with the ability to apply and use various techniques based on audience', 'Proven experience with tools and techniques to facilitate the set-up of the Agile scrum framework, including planning sessions', 'Exceptional analytical, conceptual and problem solving skills', 'Proven ability to work across all levels of an organisation with sound analysis capabilities to interpret and document business and systems interdependencies', 'Influencing skills and the ability to drive stakeholder decision making to ensure quality outcomes', 'The ability to communicate complex ideas in a clear, concise manner across business and technical areas', 'Extensive experience working in Agile Scrum teams with Product Owners, or as a Product Owner or Scrum Master', 'A proven ability to identify, build and manage relationships with business stakeholders', 'Exceptional written and verbal communication and influencing skills with the ability to communicate with technical and non-technical stakeholders', 'Ability to take leadership on projects with large Business Analysis components and complex business environments', 'Sound knowledge of JIRA and Confluence', 'Advocate and champion Agile ways of working', '']]",https://indeed.com/rc/clk?jk=2bb4eb0797bd1e57&fccid=324609cba1d1a5ac&vjs=3
N/A,Senior Business Analyst,[],https://indeed.com/company/Techmill-Technologies-Pvt-Ltd/jobs/Business-Analyst-1f595c8277b94888?fccid=9c8bb679be2f98e5&vjs=3
Arup,Software Developer,"[['Recognised relevant tertiary qualification in Computer Engineering or similar, with at 3+ years’ experience in a software development role.Solid experience of software developers using current tools and following current practices specifically in cloud technologies with web-based applications (AWS/Azure experienced preferred).Strong data processing, analytics and streaming experience (think Python, SQL, NoSQL, AWS/Azure/Google services).', 'Strong backend development experience: NodeJs, Python.Strong Microservice and API development experience (think Lambda, API Gateway, GraphQL).', 'Solid understanding of one or more database type(PostgreSQL, MySQL, MongoDB, etc) and how to scale them properly.Cloud-based infrastructure understanding Amazon Web Services or Azure, or Google', 'Experience with web development (HTML, CSS, Javascript, ReactJS etc).', 'Best-practice development techniques: Git-flow, Agile, ace documentation, source control: git/svn/TFS', 'Deployment of systems using CI/CD (eg. Jenkins/travis-ci/bamboo) and infrastructure deployment (terraform, CloudFormation, Resource Manager).'], ['Spatial applications, data and visualization (think PostGIS, d3.js, GeoJSON, Mapbox).Emerging spatial Javascript frameworks: three.js, esri-js, mapbox-gl, deck-gl, cesium-js.', 'An appreciation of distributed systems engineering and architectureData analysis, statistics some knowledge of Machine Learning techniques.', 'Internet of Things: Arduino, Raspberry Pi.', 'A general love of hacking out prototypes to test ideas.', '']]",https://indeed.com/rc/clk?jk=73554e2f2b0c1520&fccid=38c0d5e4f2a99768&vjs=3
N/A,Software Developer,[],https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BnwP2sktNV45-ehwthAeqHvE55G9Vkk_7FBtcset_IP8SJDyUBdqoeQZk-T8kQJasty05BeTTu6UnJ9B29_I9w8XUXsOQKQdF8nXrGb0KkaBGojAwwoxWuSzKpL-J2lstzj0cmAKHRoyCyqNwS1T3I3pLE-k2gPMG6uqayn9VYSql3N19Evh2BeS6PTLNhOOCUzeZ51bKmovWL9We50rTrB7H7BEZs7mPQ3nj2j-8Zrrtk8L6TpeZjYLrE5-70sUl1a42gol5WYX-_oGEWF7Wn4pamC-HbCo9Ru0PZud2T5cServCOUf6kMaELkKSn68u9DSy6kT0g2GnIg59EL4nS0HSH_BMWO7E9pumPwEATE40LwZH5ZhxOJEACpz2pTndzyMFZ1Mi7rNgViaqptAwz3pbCeo8awCeeZHDGa7AQD4XHN_DrOTFwjb6H8RvLKPc9MTC-A_8Gzg==&p=16&fvj=1&vjs=3
IBM,Infrastructure Specialist - Data Center & Cloud - 6 months - Sydney,"[['Act as a SME on the migration tool and techniques.Drive the migration tool deployment and configuration.Lead the technical implementation for the migration waveValidate target infrastructure readiness for migration.Refine migration estimates and migration techniques and tools.Update Migration Event Runbook and create Migration Desk-Procedures.Leads the technical remediation for any migration issue for that specific wave.Provide technical support and 1st level escalation to the specialists for any technical issues during migration.Drive the implementation of special migration methods like cluster migration, storage or data migration etcIdentify automation opportunities to reduce migration effort.Engage and lead vendor interlock for issues and technical remediation.Support Migration Architect during detailed-planning and creating Migration Desk procedures.Provide technical leadership to the migration specialist team.'], [""A minimum of 2+ years’ experience in technical delivery using Windows or Linux OS, LDAP, AD, DNS, etc.A minimum of 3+ years' experience with virtualized systems (VMware, Hyper-V, Private Cloud)1-2 years of experience in Cloud environments (IBM SoftLayer, MS Azure or AWS)Knowledge of network, infrastructure, and Cybersecurity conceptsAbility to work in a dynamic team environment and assess the needs of various stakeholder groupsPossession of excellent oral and written communication skillsBasic understanding of middleware, networking, application architecture, shared services and other components of n-tier applicationsExperience with data center operations and managementKnowledge of data center strategies, technology, and Infrastructure as a Service and related service level platformsAbility to meet with clients as a representative of a team or client group and apply well-developed consulting and functional expertise in the execution of the workAbility to develop and maintain data center enterprise-level, federated-defined, and fit-for-purpose all views, including graphicsAbility to obtain a security clearanceIT specialist/Product SME's in minimum one of critical technologies within migration programme ( DB2 LUW, Oracle, SQL, AIX, Linux, Solaris, Middleware, Mysql, VMware technologies etc.)Scripting skills in one of the technology ( Shell, Perl, Python etc.)Ability to work under pressure and support 24 X7 client deliverables""], ['Minimum 15 Years of formal Education/ Bachelor’s Degree or aboveExposure to Migration tools like RackWare, Double-Take, AppZero, etc.Good communication skillsAbility to work independentlyAble to assess and understand needs and problems and follow up on these in a timely manner']]",https://indeed.com/rc/clk?jk=5dce4c43f9c5fc48&fccid=de71a49b535e21cb&vjs=3
N/A,Infrastructure Specialist - Data Center & Cloud - 6 months - Sydney,[],https://indeed.com/rc/clk?jk=a9ea2ada0bdb8545&fccid=9572dd9de27033f4&vjs=3
SSI,Senior Business Analyst,"[['6 month max term contract', 'Ashfield based', 'Excellent benefits including salary packaging and ADO!']]",https://indeed.com/rc/clk?jk=66f594dcb746f14d&fccid=3322122de9faaef8&vjs=3
N/A,Senior Business Analyst,[],https://indeed.com/rc/clk?jk=12d2085cbc9afa99&fccid=3ececcc48496e125&vjs=3
EY,Technical Business Analyst,"[['Work with diverse stakeholders within our client organisations to identify their challenges with data that can be addressed using various Analysis techniques.', 'Be a part of a culture that focuses on delivering excellence for our clients and work with an awesome team of people to work with and access to cutting edge technologies.', 'Flexibility to work in the way that brings out the best in you and encourages you to do what you love, in an environment that supports you.', 'Be involved in all aspects of the Project life-cycle, including Strategy, Road-Mapping, Architecture, Implementation and Development in order to gain maximum exposure to set you up for a successful consulting career.', ''], ['Business analysis, technical analysis, data analysis experience', 'Data Migration / SQL skills / data analysis skills', 'Agile / hybrid project experience', 'Documentation skills and technical understanding', 'Strong organization and planning skill', 'Knowledge and experience of all phases of software development (including requirements analysis, design, coding, testing, defect management', 'Exceptional communication skills', 'Experience in business intelligence, data warehousing or advanced analytics projects'], ['Experience in engaging with both technical and non-technical stakeholders', 'Strong consulting experience and background, including engaging directly with client'], ['', 'formal or informal flexible working options e.g. remote working, flexible start and finish times', 'career and learning development e.g. EY badges, career mentoring', 'an extensive range of wellbeing and benefit offerings e.g. Salary packaging, parental leave and support, health checks', '']]",https://indeed.com/rc/clk?jk=ef13635b13e8ebca&fccid=1544766d4c2915b0&vjs=3
N/A,Technical Business Analyst,[],https://indeed.com/rc/clk?jk=29bbe28b2b850253&fccid=2b35eef8a2b64e2d&vjs=3
IBM,Application Developer- Microsoft .NET - 10 months Fixed Term - Sydney,"[['Work effectively individually and with team members toward customer satisfaction and success', 'Conduct Requirement gathering session to elicit the business needs for the development.', 'Creating solutions for Advisor portal involving React JS, Redux, WebAPI', 'Participate in client meetings to communicate status/give demos and in Design review, requirement reviews.', 'Advise the team on business needs and acting as liaison between Client team and IBM team', 'Abide by CLIENT’s standard for design and development of requirements and testing.', 'Work with CLIENT to understand their strategic view and position IBM team in alignment with CLIENT’s goals.'], ['Extensive experience in Digital transformation technologies – React JS, Redux, Web API’s, Bootstrap, Node JS, GIT hub, C#, .Net, experience in UML design patterns and use cases', 'Miinum 4 years of experience in Insurance and banking domain.', '2 Years of experience in Insurance Advisor portal and XPLAN experience for Australian market.', 'Experience with SQL databases, Solid skills in CSS, HTML, jQuery, JAVASCRIPT', 'Strong written and verbal communications', 'Experience in Agile methodologies, BPM exposure and Business analysis process exposure a nice-to-have']]",https://indeed.com/rc/clk?jk=67a536b6ca75ad19&fccid=de71a49b535e21cb&vjs=3
N/A,Application Developer- Microsoft .NET - 10 months Fixed Term - Sydney,[],https://indeed.com/rc/clk?jk=05561544550c93c9&fccid=e60642a4b38e634f&vjs=3
